,Date,UserID,Group,Engagement,CTR
0,2024-07-01,U0000000,Baseline,64.91104908610609,0.015201197654278985
1,2024-07-02,U0000000,Baseline,61.30049388985717,0.040848106080105855
2,2024-07-03,U0000000,Baseline,64.07962620728887,0.03054832576385276
3,2024-07-04,U0000000,Baseline,61.66499061267702,0.04339368745152328
4,2024-07-05,U0000000,Baseline,61.051393998193205,0.025249260278170857
5,2024-07-06,U0000000,Baseline,62.63498746840267,0.0114504236318614
6,2024-07-07,U0000000,Baseline,65.9826660464028,0.022882631931278017
7,2024-07-08,U0000000,Baseline,60.262111216325586,0.025990371594324
8,2024-07-09,U0000000,Baseline,57.82528733548253,0.03996087998779219
9,2024-07-10,U0000000,Baseline,63.22019704650021,0.020232865299239323
10,2024-07-11,U0000000,Baseline,63.57964153430341,0.032876634821472746
11,2024-07-12,U0000000,Baseline,65.159151629944,0.02302239540588552
12,2024-07-13,U0000000,Baseline,62.45931903257726,0.036484755667913996
13,2024-07-14,U0000000,Baseline,60.59752404045874,0.027150534263959504
14,2024-07-15,U0000000,Baseline,65.19310369698886,0.0299541932856542
15,2024-07-16,U0000000,Baseline,64.50417919913457,0.01359762805344513
16,2024-07-17,U0000000,Baseline,71.06813281025129,0.038682921600702004
17,2024-07-18,U0000000,Baseline,65.96651178580444,0.019560573845923874
18,2024-07-19,U0000000,Baseline,64.21389824060144,0.0341753492272384
19,2024-07-20,U0000000,Baseline,70.27470063534528,0.02889656652421395
20,2024-07-21,U0000000,Baseline,66.24396738935903,0.015692256391037586
21,2024-07-22,U0000000,Baseline,74.0602209551075,0.020047688601056803
22,2024-07-23,U0000000,Baseline,66.62698710252856,0.029915457692956622
23,2024-07-24,U0000000,Baseline,71.0653526864824,0.029312596811148374
24,2024-07-25,U0000000,Baseline,60.54847255691695,0.01389090664786057
25,2024-07-26,U0000000,Baseline,66.4126867969974,0.02740722339211827
26,2024-07-27,U0000000,Baseline,71.23278088774056,0.012379374140488977
27,2024-07-28,U0000000,Baseline,70.71456603770837,0.026272252542820007
28,2024-07-29,U0000000,Baseline,63.22863996750225,0.029043173897625632
29,2024-07-30,U0000000,Baseline,64.3032848505466,0.03645374605123044
30,2024-07-31,U0000000,Baseline,68.38445576242941,0.028863058463693324
31,2024-08-01,U0000000,Baseline,68.97589098753147,0.02511190998982022
32,2024-08-02,U0000000,Baseline,74.77180027750673,0.029088542345316368
33,2024-08-03,U0000000,Baseline,68.54295179022162,0.03309224605418954
34,2024-08-04,U0000000,Baseline,74.13905205669633,0.025650757120100495
35,2024-08-05,U0000000,Baseline,71.77011025795672,0.036047659372488786
36,2024-08-06,U0000000,Baseline,71.42731294113128,0.020468531025001832
37,2024-08-07,U0000000,Baseline,70.63718232968564,0.016911082088879502
38,2024-08-08,U0000000,Baseline,78.20535908488432,0.024270164639583626
39,2024-08-09,U0000000,Baseline,72.61555179797092,0.02284584428905242
40,2024-08-10,U0000000,Baseline,75.8245241247452,0.04670684037323257
41,2024-08-11,U0000000,Baseline,72.05414071878246,0.016796777999104125
42,2024-08-12,U0000000,Baseline,76.97631837250582,0.015029253915747694
43,2024-08-13,U0000000,Baseline,78.56731281947104,0.02865242591827131
44,2024-08-14,U0000000,Baseline,71.77916580227571,0.04329223264136453
45,2024-08-15,U0000000,Baseline,79.69867644752733,0.018506415264961468
46,2024-08-16,U0000000,Baseline,75.98738036050872,0.0375340761888299
47,2024-08-17,U0000000,Baseline,75.56864115361873,0.019234487040989297
48,2024-08-18,U0000000,Baseline,78.14975009671114,0.04460039154535311
49,2024-08-19,U0000000,Baseline,73.84295953140882,0.03685538483246711
50,2024-08-20,U0000000,Baseline,79.42179832605513,0.042317549896146674
51,2024-08-21,U0000000,Baseline,78.17166920775584,0.0115255559515028
52,2024-08-22,U0000000,Baseline,80.95884895207243,0.046321998322139166
53,2024-08-23,U0000000,Baseline,90.0304096215362,0.031883928659370155
54,2024-08-24,U0000000,Baseline,75.78426472844328,0.02311017607568299
55,2024-08-25,U0000000,Baseline,76.71075681169583,0.03618781778065583
56,2024-08-26,U0000000,Baseline,75.08850431580662,0.01972064246945062
57,2024-08-27,U0000000,Baseline,78.26364903781807,0.01657224848544637
58,2024-08-28,U0000000,Baseline,80.99489879825578,0.027058890116226204
59,2024-08-29,U0000000,Baseline,82.53591448735055,0.022934142886492998
60,2024-08-30,U0000000,Baseline,82.55898184105796,0.03952242384621374
61,2024-08-31,U0000000,Baseline,79.7768341709599,0.012435772126893571
62,2024-09-01,U0000000,Baseline,82.72511665043646,0.01730598774426956
63,2024-09-02,U0000000,Baseline,85.19885961559403,0.010690265485688726
64,2024-09-03,U0000000,Baseline,86.59628802459557,0.02998833667014309
65,2024-09-04,U0000000,Baseline,83.33938832110272,0.020963492747243538
66,2024-09-05,U0000000,Baseline,79.64595046027367,0.037289257943404944
67,2024-09-06,U0000000,Baseline,82.79815452938385,0.0437238494573083
68,2024-09-07,U0000000,Baseline,88.26120083011435,0.023460203189391682
69,2024-09-08,U0000000,Baseline,79.04795016081091,0.03334624402431203
70,2024-09-09,U0000000,Baseline,91.46617924309008,0.012503390198943311
71,2024-09-10,U0000000,Baseline,85.19357855236218,0.01400711723981762
72,2024-09-11,U0000000,Baseline,86.96853780602557,0.014110128651313088
73,2024-09-12,U0000000,Baseline,88.5132296678985,0.040054712017624304
74,2024-09-13,U0000000,Baseline,80.28908065777325,0.037101645950321775
75,2024-09-14,U0000000,Baseline,87.35856385390882,0.02279348291592529
76,2024-09-15,U0000000,Baseline,87.73844559868753,0.03661487615547424
77,2024-09-16,U0000000,Baseline,86.8588130810054,0.03193889479922407
78,2024-09-17,U0000000,Baseline,92.52296543052734,0.04223436805995418
79,2024-09-18,U0000000,Baseline,87.35576213887079,0.045555690236691544
80,2024-09-19,U0000000,Baseline,87.19548925027347,0.04380964504037951
81,2024-09-20,U0000000,Baseline,94.5384506733139,0.034358958572674944
82,2024-09-21,U0000000,Baseline,88.52546661039186,0.03747155092342109
83,2024-09-22,U0000000,Baseline,84.52536860030392,0.043721936590782384
84,2024-09-23,U0000000,Baseline,96.33366795332456,0.024571805717279453
85,2024-09-24,U0000000,Baseline,95.71233615005961,0.028136360730729844
86,2024-09-25,U0000000,Baseline,92.19792160203046,0.042413549275334146
87,2024-09-26,U0000000,Baseline,96.07597676341037,0.02252385508049263
88,2024-09-27,U0000000,Baseline,94.70236339433337,0.04481267940969566
89,2024-09-28,U0000000,Baseline,95.22097645674688,0.021741880793589803
90,2024-09-29,U0000000,Baseline,91.97517037895784,0.03848799645505744
91,2024-09-30,U0000000,Baseline,100.73536501813822,0.03316116635488359
92,2024-10-01,U0000000,Baseline,89.29541646744755,0.04016807013342547
93,2024-10-02,U0000000,Baseline,99.56588710796048,0.02732944118893635
94,2024-10-03,U0000000,Baseline,92.78041575462076,0.028995814702135088
95,2024-10-04,U0000000,Baseline,103.732954206737,0.012276480540676506
96,2024-10-05,U0000000,Baseline,99.85924392661116,0.030396601890675584
97,2024-10-06,U0000000,Baseline,97.91528376105227,0.014890525792905155
98,2024-10-07,U0000000,Baseline,97.97888149558871,0.017517995323391586
99,2024-10-08,U0000000,Baseline,98.2394344593984,0.03958032526740048
100,2024-10-09,U0000000,Baseline,96.27407873531668,0.015506360266224591
101,2024-10-10,U0000000,Baseline,102.89954341233643,0.02224009525309275
102,2024-10-11,U0000000,Baseline,104.54647866429502,0.011881555845092134
103,2024-10-12,U0000000,Baseline,109.63961806207678,0.02172518798543427
104,2024-10-13,U0000000,Baseline,106.28556368347378,0.03040294019510873
105,2024-10-14,U0000000,Baseline,106.79617388205494,0.03278925768172444
106,2024-10-15,U0000000,Baseline,99.35976519125785,0.040865702128562414
107,2024-10-16,U0000000,Baseline,104.64894481313668,0.03491934589972228
108,2024-10-17,U0000000,Baseline,111.4468607172616,0.043762333349450545
109,2024-10-18,U0000000,Baseline,107.83958319936272,0.015737076461091293
110,2024-10-19,U0000000,Baseline,107.3712521747198,0.030389344976411665
111,2024-10-20,U0000000,Baseline,100.9833870505051,0.024345973119602113
112,2024-10-21,U0000000,Baseline,109.75067765012204,0.01599054207706699
113,2024-10-22,U0000000,Baseline,107.19940012824532,0.043008896626217555
114,2024-10-23,U0000000,Baseline,106.47315099652269,0.04149429596194858
115,2024-10-24,U0000000,Baseline,97.32489943466442,0.030645525770027875
116,2024-10-25,U0000000,Baseline,110.00430682635826,0.017649152473076454
117,2024-10-26,U0000000,Baseline,108.79474474912115,0.028456439847379285
118,2024-10-27,U0000000,Baseline,108.02783202148292,0.014200478739842171
119,2024-10-28,U0000000,Baseline,102.44352675379933,0.03452797772182569
120,2024-10-29,U0000000,Baseline,107.88130269295617,0.012560296170215462
121,2024-10-30,U0000000,Baseline,113.44248116773421,0.03839795271944039
122,2024-10-31,U0000000,Baseline,108.175994728735,0.024845425862182996
123,2024-11-01,U0000000,Baseline,113.55142023449721,0.04314470250247314
124,2024-11-02,U0000000,Baseline,110.54281598514102,0.03100790050725015
125,2024-11-03,U0000000,Baseline,115.1645235373008,0.04398817057450083
126,2024-11-04,U0000000,Baseline,104.76923125205721,0.01566863105689974
127,2024-11-05,U0000000,Baseline,114.64120914053848,0.03199689184191149
128,2024-11-06,U0000000,Baseline,112.60087532358942,0.02560994009494379
129,2024-11-07,U0000000,Baseline,110.02490844862922,0.02309730256773044
